0.2545	3.517731698
0.2555	3.518743791
0.2565	3.519748327
0.2575	3.520744999
0.2585	3.521743858
0.2595	3.522725206
0.2605	3.523708491
0.2615	3.524710508
0.2625	3.525697468
0.2635	3.526673322
0.2645	3.527654012
0.2655	3.528643823
0.2665	3.529628179
0.2675	3.530601071
0.2685	3.531579347
0.2695	3.532556983
0.2705	3.533529659
0.2715	3.534493758
0.2725	3.535457405
0.2735	3.536434778
0.2745	3.537398267
0.2755	3.538344939
0.2765	3.539292507
0.2775	3.540223274
0.2785	3.541139132
0.2795	3.542052433
0.2805	3.542954558
0.2815	3.543851199
0.2825	3.544732405
0.2835	3.545597074
0.2845	3.546454785
0.2855	3.547307862
0.2865	3.548159222
0.2875	3.549007889
0.2885	3.549868345
0.2895	3.550732559
0.2905	3.551583767
0.2915	3.55243237
0.2925	3.553294981
0.2935	3.554152592
0.2945	3.555032118
0.2955	3.555900935
0.2965	3.556782676
0.2975	3.557670773
0.2985	3.558564775
0.2995	3.559462937
0.3005	3.56037516
0.3015	3.561300007
0.3025	3.5622437
0.3035	3.563194542
0.3045	3.564142185
0.3055	3.565109251
0.3065	3.566087045
0.3075	3.567087892
0.3085	3.568082612
0.3095	3.569102988
0.3105	3.570148266
0.3115	3.571218458
0.3125	3.572290969
0.3135	3.573394232
0.3145	3.574518488
0.3155	3.575663473
0.3165	3.576832535
0.3175	3.578020502
0.3185	3.579239197
0.3195	3.580457882
0.3205	3.581682025
0.3215	3.582905882
0.3225	3.584145175
0.3235	3.585376957
0.3245	3.586587071
0.3255	3.587788223
0.3265	3.58899857
0.3275	3.59018998
0.3285	3.591362434
0.3295	3.592523194
0.3305	3.593670991
0.3315	3.594813048
0.3325	3.595924301
0.3335	3.597029768
0.3345	3.598133277
0.3355	3.59923332
0.3365	3.600307525
0.3375	3.601379831
0.3385	3.602464744
0.3395	3.603528783
0.3405	3.604612092
0.3415	3.605692149
0.3425	3.606784698
0.3435	3.607885087
0.3445	3.608991729
0.3455	3.610110879
0.3465	3.61123222
0.3475	3.61234864
0.3485	3.613466587
0.3495	3.614582567
0.3505	3.615688244
0.3515	3.61679126
0.3525	3.61787451
0.3535	3.618946993
0.3545	3.620021256
0.3555	3.621072515
0.3565	3.622106777
0.3575	3.623129607
0.3585	3.624142583
0.3595	3.625146212
0.3605	3.626146332
0.3615	3.627118459
0.3625	3.628085138
0.3635	3.629042931
0.3645	3.629995174
0.3655	3.630937705
0.3665	3.631885312
0.3675	3.632813717
0.3685	3.63373355
0.3695	3.634651137
0.3705	3.635565815
0.3715	3.63649302
0.3725	3.637399335
0.3735	3.638303365
0.3745	3.639215366
0.3755	3.6401289
0.3765	3.641021574
0.3775	3.641931742
0.3785	3.642831639
0.3795	3.643741388
0.3805	3.644648214
0.3815	3.645551994
0.3825	3.646461801
0.3835	3.647359762
0.3845	3.648256401
0.3855	3.649146139
0.3865	3.650022361
0.3875	3.650909731
0.3885	3.651811433
0.3895	3.652695594
0.3905	3.65357528
0.3915	3.654449355
0.3925	3.65532177
0.3935	3.656199808
0.3945	3.657055899
0.3955	3.657920832
0.3965	3.658771151
0.3975	3.659630251
0.3985	3.660481931
0.3995	3.661329292
0.4005	3.662166075
0.4015	3.663012582
0.4025	3.663844055
0.4035	3.664689057
0.4045	3.665531675
0.4055	3.666363342
0.4065	3.667195342
0.4075	3.668026516
0.4085	3.668858881
0.4095	3.66969054
0.4105	3.670531943
0.4115	3.671350881
0.4125	3.672162768
0.4135	3.672994677
0.4145	3.673826602
0.4155	3.674665337
0.4165	3.675492831
0.4175	3.676333417
0.4185	3.677160489
0.4195	3.677988146
0.4205	3.678816374
0.4215	3.679660482
0.4225	3.680497221
0.4235	3.681313162
0.4245	3.68214827
0.4255	3.682984147
0.4265	3.683828156
0.4275	3.684668578
0.4285	3.685497676
0.4295	3.686340069
0.4305	3.687189832
0.4315	3.688030904
0.4325	3.688883152
0.4335	3.689732164
0.4345	3.690589429
0.4355	3.691453399
0.4365	3.692307178
0.4375	3.693165298
0.4385	3.694024539
0.4395	3.694892056
0.4405	3.695754695
0.4415	3.696622949
0.4425	3.697481644
0.4435	3.698375142
0.4445	3.699245272
0.4455	3.700118114
0.4465	3.701004403
0.4475	3.701879303
0.4485	3.702761022
0.4495	3.70364557
0.4505	3.704540471
0.4515	3.705425657
0.4525	3.70631232
0.4535	3.707206023
0.4545	3.708102344
0.4555	3.709005238
0.4565	3.709905371
0.4575	3.710806323
0.4585	3.711713704
0.4595	3.712608456
0.4605	3.713522661
0.4615	3.714423648
0.4625	3.71533996
0.4635	3.716252945
0.4645	3.717160955
0.4655	3.718093021
0.4665	3.719013439
0.4675	3.719922537
0.4685	3.720842897
0.4695	3.721761572
0.4705	3.722669291
0.4715	3.723590819
0.4725	3.724515407
0.4735	3.725434847
0.4745	3.726354104
0.4755	3.727284839
0.4765	3.728206503
0.4775	3.729124869
0.4785	3.730050212
0.4795	3.730978563
0.4805	3.731920484
0.4815	3.732856373
0.4825	3.733780151
0.4835	3.734700451
0.4845	3.7356261
0.4855	3.736557115
0.4865	3.737475791
0.4875	3.738410293
0.4885	3.739338893
0.4895	3.740274779
0.4905	3.741212628
0.4915	3.742138807
0.4925	3.743073691
0.4935	3.744013952
0.4945	3.744925288
0.4955	3.745849012
0.4965	3.746782381
0.4975	3.747697836
0.4985	3.748623516
0.4995	3.749564648
0.5005	3.750481565
0.5015	3.751417633
0.5025	3.75234648
0.5035	3.753266298
0.5045	3.754181135
0.5055	3.755089105
0.5065	3.756009928
0.5075	3.756934934
0.5085	3.757858412
0.5095	3.758777635
0.5105	3.759704325
0.5115	3.760616687
0.5125	3.761525553
0.5135	3.762438354
0.5145	3.763355002
0.5155	3.764267154
0.5165	3.765186251
0.5175	3.766098883
0.5185	3.767010092
0.5195	3.767912481
0.5205	3.768820337
0.5215	3.769728558
0.5225	3.770636674
0.5235	3.771542887
0.5245	3.772437522
0.5255	3.773339563
0.5265	3.774245408
0.5275	3.775141658
0.5285	3.77604412
0.5295	3.776949065
0.5305	3.777839939
0.5315	3.778735946
0.5325	3.779630012
0.5335	3.780522564
0.5345	3.781415992
0.5355	3.782309473
0.5365	3.78318576
0.5375	3.78407702
0.5385	3.784967419
0.5395	3.785846247
0.5405	3.786730314
0.5415	3.787612987
0.5425	3.788497535
0.5435	3.78938013
0.5445	3.790268936
0.5455	3.791142048
0.5465	3.792010558
0.5475	3.792880858
0.5485	3.793747177
0.5495	3.794630767
0.5505	3.795499563
0.5515	3.796378146
0.5525	3.797243056
0.5535	3.798112518
0.5545	3.798981529
0.5555	3.799859896
