0,0
0.05,0
0.1,0
0.15,0
0.2,0
0.25,0
0.3,0
0.35,0
0.4,0.508
0.45,1.012
0.5,2.525
0.55,4.032
0.6,6.024
0.65,8.5
0.7,9.94
0.75,11.339
0.8,15.68
0.85,19.926
0.9,20.286
0.95,20.597
1,20.988
1.05,21.896
1.1,22.372
1.15,22.896
1.2,24.596
1.25,26.264
1.3,27.202
1.35,28.2
1.4,30.69
1.45,33.048
1.5,33.434
1.55,33.434
1.6,36.693
1.65,40.23
1.7,40.495
1.75,40.313
1.8,44.238
1.85,48.816
1.9,51.425
1.95,53.376
2,57.129
2.05,60.9
2.1,64.16
2.15,66.755
2.2,71.024
2.25,75.2
2.3,72.54
2.35,69.372
2.4,66
2.45,62.266
2.5,66.12
2.55,71.253
2.6,69.357
2.65,66.675
2.7,67.68
2.75,69.003
2.8,70.125
2.85,71.052
2.9,67.996
2.95,64.22
3,65.913
3.05,68.58
3.1,67.26
3.15,65.188
3.2,66.12
3.25,67.232
3.3,66.816
3.35,66.392
3.4,65.79
3.45,65.572
3.5,64.74
3.55,63.733
3.6,63.342
3.65,63.733
3.7,62.01
3.75,60.295
3.8,59.364
3.85,58.588
3.9,60.06
3.95,61.936
4,61.62
4.05,61.138
4.1,60.435
4.15,60.129
4.2,59.736
4.25,59.1
4.3,57.524
4.35,55.948
4.4,57.42
4.45,59.052
4.5,59.052
4.55,58.756
4.6,58.855
4.65,59.343
4.7,56.056
4.75,52.394
4.8,54.786
4.85,58.176
4.9,58.435
4.95,57.6
5,56.259
5.05,54.924
5.1,54.8
5.15,54.808
5.2,34.681
5.25,6.72
5.3,2.916
5.35,2.435
5.4,1.473
5.45,0.495
5.5,-0.496
5.55,-1.488
5.6,-0.994
5.65,0
5.7,-0.498
5.75,-1.494
