18,2.85
18.05,12.964
18.1,21.696
18.15,16.946
18.2,12.964
18.25,14.229
18.3,15.015
18.35,15.47
18.4,16.38
18.45,19.026
18.5,21.648
18.55,23.296
18.6,25.365
18.65,28.6
18.7,31.32
18.75,32.55
18.8,33.696
18.85,33.618
18.9,33.97
18.95,34.668
19,35.784
19.05,38.07
19.1,39.574
19.15,36.04
19.2,32.802
19.25,34.08
19.3,35.358
19.35,36.464
19.4,37.136
19.45,35.364
19.5,34.101
19.55,33.84
19.6,33.575
19.65,36.888
19.7,40.837
19.75,50.904
19.8,56.736
19.85,27.84
19.9,-0.467
19.95,32.032
20,52.767
20.05,35.77
20.1,21.9
20.15,34.085
20.2,44.805
20.25,24.75
20.3,5.568
20.35,5.082
20.4,4.61
20.45,1.395
20.5,-0.938
20.55,-0.942
20.6,-0.946
20.65,-0.948
20.7,-0.95
20.75,-0.95
20.8,-0.474
20.85,2.832
20.9,5.628
20.95,7.02
21,8.406
21.05,10.208
21.1,11.064
21.15,8.334
21.2,5.592
21.25,5.604
21.3,6.071
21.35,9.28
21.4,12.42
21.45,15.925
21.5,18.9
21.55,19.8
21.6,20.295
21.65,19.8
21.7,19.307
21.75,19.307
21.8,19.307
21.85,17.55
21.9,15.3
21.95,13.62
22,11.45
22.05,4.65
22.1,-1.416
22.15,-0.946
22.2,-0.948
22.25,-0.95
22.3,-0.952
22.35,-0.952
22.4,-0.95
22.45,-0.952
22.5,-0.952
22.55,-0.476
22.6,-0.476
22.65,-0.476
22.7,-0.476
22.75,-0.476
22.8,-0.476
22.85,0.952
22.9,2.38
22.95,4.7
23,7.44
23.05,8.835
23.1,10.208
23.15,11.112
23.2,12.012
23.25,11.986
23.3,11.96
23.35,11.96
23.4,11.96
23.45,11.5
23.5,10.603
23.55,6.99
23.6,4.239
23.65,4.69
23.7,5.616
23.75,3.752
23.8,2.35
23.85,0.948
23.9,-0.477
23.95,-0.476
24,-0.476
24.05,-0.476
24.1,-0.476
24.15,-0.476
24.2,0
24.25,4.7
24.3,8.835
24.35,9.744
24.4,10.208
24.45,10.186
24.5,10.603
24.55,13.86
24.6,16.596
24.65,19.888
24.7,23.532
24.75,26.078
24.8,28.224
24.85,29.04
24.9,28.974
24.95,29.279
25,29.58
25.05,29.212
25.1,28.842
25.15,30.38
25.2,32.4
25.25,35.342
25.3,38.181
25.35,38.25
25.4,38.64
25.45,39.386
25.5,40.128
25.55,40.768
25.6,40.986
25.65,41.814
25.7,42.642
25.75,42.126
25.8,41.713
25.85,43.26
25.9,44.799
25.95,46.512
26,48.195
26.05,50.125
26.1,52.272
26.15,55.664
26.2,59.211
26.25,63
26.3,66.248
26.35,63.124
26.4,60.844
26.45,61.215
26.5,61.752
26.55,59.625
26.6,57.681
26.65,58.656
26.7,60
26.75,58.718
26.8,57.442
26.85,57.75
26.9,58.435
26.95,60.16
27,61.5
27.05,59.892
27.1,58.09
27.15,50.728
27.2,42.069
27.25,21.684
27.3,-0.452
27.35,-1.386
27.4,-1.88
27.45,-1.41
27.5,-1.413
27.55,-1.413
27.6,-1.413
27.65,-1.413
27.7,-1.413
27.75,-0.944
27.8,-0.944
27.85,-0.944
27.9,-1.416
27.95,-0.944
28,-0.946
28.05,-0.946
28.1,-0.946
28.15,-0.473
28.2,-0.473
28.25,-0.473
28.3,-0.946
28.35,-0.473
28.4,-0.473
28.45,-0.473
28.5,-0.473
28.55,0
28.6,0
28.65,-0.474
28.7,-0.946
28.75,-0.946
28.8,-0.944
28.85,-0.473
28.9,-0.473
28.95,-0.473
29,-0.473
29.05,-0.473
29.1,-0.473
29.15,0.473
29.2,1.419
29.25,7.956
29.3,13.89
29.35,14.229
29.4,14.56
29.45,14.982
29.5,15.436
29.55,15.436
29.6,15.855
29.65,15.855
29.7,15.402
29.75,10.944
29.8,6.885
29.85,4.64
29.9,1.876
29.95,0.944
30,-0.474
30.05,-0.474
30.1,-0.474
30.15,0
30.2,0
30.25,0
30.3,0
30.35,2.365
30.4,5.192
30.45,7.939
30.5,10.186
30.55,12.501
30.6,14.322
30.65,14.688
30.7,15.048
30.75,15.436
30.8,16.272
30.85,16.687
30.9,16.687
30.95,10.968
31,5.082
31.05,1.86
31.1,-0.936
31.15,-0.472
31.2,0
31.25,-0.474
31.3,-0.474
31.35,-0.474
31.4,-0.475
31.45,-0.475
31.5,-0.475
31.55,0
31.6,0
31.65,0
31.7,0
31.75,0
31.8,0
31.85,0
31.9,0
31.95,0
32,0
32.05,2.37
32.1,4.74
32.15,9.849
32.2,14.415
32.25,15.213
32.3,15.995
32.35,16.872
32.4,17.706
32.45,19.8
32.5,21.456
32.55,19.756
32.6,19.393
32.65,26.137
32.7,32.19
32.75,32.475
32.8,32.68
32.85,35.096
32.9,37.4
32.95,39.805
33,41.4
33.05,37.8
33.1,34.344
33.15,37.98
33.2,40.643
33.25,41.6
33.3,42.539
33.35,46.805
33.4,50.125
33.45,47.362
33.5,43.092
33.55,23.706
33.6,1.9
33.65,0.474
33.7,0.946
33.75,19.866
33.8,36.267
33.85,27.328
33.9,18.92
33.95,9.303
34,0
34.05,0.464
34.1,0.473
34.15,-0.473
34.2,-0.946
34.25,-0.946
34.3,-0.473
34.35,-0.473
34.4,-0.474
34.45,-0.474
34.5,-0.474
34.55,1.422
34.6,3.792
34.65,7.939
34.7,11.986
34.75,14.592
34.8,16.724
34.85,15.82
34.9,14.464
34.95,6.019
35,-1.416
35.05,-0.944
35.1,-0.473
35.15,-0.474
35.2,-0.948
35.25,-0.948
35.3,-0.474
35.35,-0.474
35.4,-0.474
35.45,-0.474
35.5,0.474
35.55,6.162
35.6,12.272
35.65,15.246
35.7,18.12
35.75,17.628
35.8,17.628
35.85,17.628
35.9,17.628
35.95,18.942
36,20.25
36.05,21.903
36.1,23.585
36.15,24.808
36.2,26.46
36.25,28.535
36.3,30.52
36.35,32.4
36.4,33.891
36.45,36.378
36.5,38.456
36.55,40.768
36.6,42.952
36.65,44.172
36.7,44.66
36.75,40.095
36.8,35.409
36.85,24.882
36.9,13.53
36.95,6.482
37,-0.474
37.05,-0.473
37.1,-0.946
37.15,-0.474
37.2,-0.474
37.25,-0.474
37.3,-0.474
37.35,2.832
37.4,6.58
37.45,11.986
37.5,16.761
37.55,16.761
37.6,17.214
37.65,18.491
37.7,20.205
37.75,20.608
37.8,21.009
37.85,21.408
37.9,21.36
37.95,23.088
38,24.752
38.05,25.901
38.1,27.032
38.15,26.474
38.2,25.98
38.25,27.032
38.3,27.594
38.35,27.904
38.4,27.84
38.45,20.868
38.5,14.464
38.55,12.712
38.6,10.968
38.65,9.702
38.7,7.922
38.75,6.975
38.8,6.496
38.85,7.888
38.9,9.28
38.95,8.797
39,8.334
39.05,9.24
39.1,10.603
39.15,12.366
39.2,14.105
39.25,15.436
39.3,16.761
39.35,18.45
39.4,20.16
39.45,21.805
39.5,23.922
39.55,24.696
39.6,25.52
39.65,25.901
39.7,26.22
39.75,25.842
39.8,24.584
39.85,18.163
39.9,11.622
39.95,7.312
40,3.262
40.05,1.398
40.1,-0.467
40.15,-0.471
40.2,-0.474
40.25,-0.474
40.3,-0.474
40.35,1.416
40.4,3.76
40.45,9.3
40.5,14.688
40.55,22.95
40.6,30.498
40.65,30.956
40.7,31.82
40.75,32.25
40.8,32.604
40.85,32.879
40.9,33.228
40.95,31.598
41,30.388
41.05,29.376
41.1,28.776
41.15,27.84
41.2,26.908
41.25,25.724
41.3,24.909
41.35,25.901
41.4,27.28
41.45,27.904
41.5,28.877
41.55,32.528
41.6,36.04
41.65,37.8
41.7,39.198
41.75,36.784
41.8,35.196
41.85,40.572
41.9,45.51
41.95,46.69
42,48.12
42.05,54.096
42.1,59.592
42.15,66.038
42.2,70.952
42.25,64.614
42.3,59.495
42.35,60.72
42.4,62.16
42.45,64.768
42.5,66.794
42.55,66.43
42.6,65.703
42.65,64.605
42.7,63.318
42.75,61.54
42.8,60.312
42.85,60.454
42.9,57.828
42.95,31.406
43,5.226
43.05,2.18
43.1,-1.401
43.15,-1.401
43.2,-1.401
43.25,-1.404
43.3,-1.872
43.35,-0.936
43.4,-0.468
43.45,0
43.5,0
43.55,0
43.6,0
43.65,0
43.7,0
43.75,0
43.8,-0.469
43.85,-0.469
43.9,-0.47
43.95,0
44,0
44.05,0
44.1,0
44.15,0
44.2,-0.47
44.25,-0.471
44.3,-0.471
44.35,-0.471
44.4,-0.471
44.45,-0.471
44.5,0
44.55,4.68
44.6,8.835
44.65,9.723
44.7,11.064
44.75,11.45
44.8,11.856
44.85,11.83
44.9,11.804
44.95,11.83
45,11.856
45.05,11.4
45.1,10.944
45.15,10.968
45.2,10.534
45.25,8.721
45.3,7.376
45.35,7.376
45.4,7.854
45.45,8.316
45.5,8.334
45.55,8.316
45.6,8.298
45.65,10.142
45.7,11.5
45.75,13.253
45.8,14.949
45.85,14.496
45.9,14.043
45.95,14.496
46,14.949
46.05,14.043
46.1,13.166
46.15,8.28
46.2,4.194
46.25,8.352
46.3,11.986
46.35,13.68
46.4,15.334
46.45,16.65
46.5,17.96
46.55,18.409
46.6,19.756
46.65,25.032
46.7,31.01
46.75,44.084
46.8,55.342
46.85,57.67
46.9,59.346
46.95,58.968
47,58.59
47.05,59.124
47.1,58.9
47.15,52.136
47.2,47.034
47.25,56.016
47.3,61.664
47.35,36.764
47.4,15.437
47.45,8.32
47.5,-0.468
47.55,-0.468
47.6,-0.469
47.65,2.808
47.7,6.071
47.75,4.194
47.8,2.79
47.85,2.79
47.9,2.796
47.95,4.185
48,5.568
48.05,6.454
48.1,8.262
48.15,15.436
48.2,21.504
48.25,23.922
48.3,26.718
48.35,33.418
48.4,38.79
48.45,32.1
48.5,25.193
48.55,18.04
48.6,10.396
48.65,4.61
48.7,-0.938
48.75,-0.938
48.8,-0.469
48.85,-0.47
48.9,-0.942
48.95,-0.942
49,-0.942
49.05,-0.471
49.1,-0.472
49.15,-0.472
49.2,-0.472
49.25,-0.472
49.3,-0.472
49.35,-0.472
49.4,-0.472
49.45,-0.472
49.5,0
49.55,5.17
49.6,11.208
49.65,19.8
49.7,27.405
49.75,27.032
49.8,27.094
49.85,30.672
49.9,32.956
49.95,24.882
50,16.454
50.05,7.216
50.1,-1.401
50.15,-0.938
50.2,-0.47
50.25,-0.471
50.3,-0.472
50.35,1.888
50.4,4.71
50.45,9.26
50.5,13.68
50.55,14.105
50.6,15.436
50.65,17.55
50.7,20.562
50.75,25.868
50.8,31.01
50.85,35.868
50.9,40.061
50.95,43.656
51,47.034
51.05,51.876
51.1,53.43
51.15,26.908
51.2,0.948
51.25,40.592
51.3,74.704
51.35,69.628
51.4,64.605
51.45,67.146
51.5,69.094
51.55,66.364
51.6,63.867
51.65,64.428
51.7,64.798
51.75,63
51.8,60.984
51.85,61.656
51.9,61.79
51.95,61.05
52,60.68
52.05,60.885
52.1,61.088
52.15,60.72
52.2,60.352
52.25,60.72
52.3,61.088
52.35,59.616
52.4,58.144
52.45,58.09
52.5,57.876
52.55,58.09
52.6,58.09
52.65,59.148
52.7,59.68
52.75,60.053
52.8,60.053
52.85,57.528
52.9,55.188
52.95,55.419
53,55.648
53.05,55.796
53.1,56.322
53.15,55.944
53.2,55.566
53.25,55.566
53.3,53.862
53.35,31.2
53.4,6.258
53.45,2.275
53.5,-1.389
53.55,-0.93
53.6,-0.932
53.65,-1.398
53.7,-1.864
53.75,-1.398
53.8,-0.934
53.85,-1.401
53.9,-1.868
53.95,-1.868
54,-1.868
54.05,0
54.1,0
54.15,0
54.2,0
54.25,0
54.3,0
54.35,0
54.4,1.455
54.45,2.904
54.5,2.898
54.55,2.898
54.6,4.329
54.65,5.269
54.7,7.616
54.75,9.933
54.8,13.16
54.85,16.31
54.9,23.05
54.95,29.575
55,35.36
55.05,40.42
55.1,36.98
55.15,33.187
55.2,23.691
55.25,14.322
55.3,17.442
55.35,21.022
55.4,23.154
55.45,25.707
55.5,27.267
55.55,29.238
55.6,31.311
55.65,33.88
55.7,37.503
55.75,42.021
55.8,48.07
55.85,51.22
55.9,30.672
55.95,7.02
56,27.36
56.05,45.288
56.1,44.72
56.15,44.202
56.2,46.592
56.25,48.97
56.3,50.307
56.35,51.584
56.4,53.599
56.45,55.476
56.5,57.816
56.55,60.214
56.6,60.45
56.65,61.23
56.7,66.15
56.75,70.464
56.8,69.363
56.85,68.442
56.9,69.312
56.95,69.972
57,69.094
57.05,68.21
57.1,65.34
57.15,62.757
57.2,63.441
57.25,63.75
57.3,53.856
57.35,43.875
57.4,23.997
57.45,0
57.5,-0.944
57.55,-1.431
57.6,-1.431
57.65,-1.431
57.7,-1.434
57.75,-0.956
57.8,-0.956
57.85,-0.956
57.9,-0.958
57.95,-0.958
58,-0.958
58.05,-0.958
58.1,-0.479
58.15,-0.479
58.2,-0.479
58.25,-0.478
58.3,1.434
58.35,4.293
58.4,13.16
58.45,21.298
58.5,25.536
58.55,29.145
58.6,30.084
58.65,30.59
58.7,30.59
58.75,30.222
58.8,22.593
58.85,15.232
58.9,18.573
58.95,21.479
59,22.099
59.05,22.695
59.1,19.221
59.15,16.164
59.2,22.542
59.25,28.842
59.3,26.7
59.35,24.516
59.4,17.706
59.45,11.35
59.5,21.526
59.55,30.954
59.6,24.915
59.65,19.135
59.7,22.3
59.75,25.032
59.8,20.385
59.85,15.606
59.9,17.29
59.95,19.393
60,20.746
60.05,22.099
60.1,15.96
60.15,10.12
60.2,11.064
60.25,11.986
60.3,14.26
60.35,16.488
60.4,17.29
60.45,17.667
60.5,22.099
60.55,26.55
60.6,29.681
60.65,32.19
60.7,32.55
60.75,33.341
60.8,38.25
60.85,42.951
60.9,43.264
60.95,43.16
61,41.085
61.05,39.84
61.1,46.398
61.15,52.269
61.2,53.73
61.25,55.044
61.3,61.23
61.35,67.025
61.4,67.304
61.45,67.71
61.5,68.08
61.55,68.08
61.6,67.344
61.65,66.97
61.7,67.161
61.75,67.522
61.8,66.248
61.85,64.617
61.9,62.244
61.95,59.94
62,60.264
62.05,59.25
62.1,34.188
62.15,5.268
62.2,1.824
62.25,-1.888
62.3,-1.896
62.35,-1.425
62.4,-1.425
62.45,-1.425
62.5,-1.904
62.55,-1.904
62.6,-1.428
62.65,-1.428
62.7,-1.428
62.75,-1.428
62.8,-1.428
62.85,-1.431
62.9,-1.431
62.95,-1.431
63,-0.954
63.05,-0.954
63.1,-0.954
63.15,-0.954
63.2,-0.954
63.25,-0.477
63.3,-0.477
63.35,-0.478
63.4,-0.477
63.45,-0.954
63.5,-0.954
63.55,-0.954
63.6,-0.954
63.65,-0.954
63.7,-0.477
63.75,-0.478
63.8,-0.478
63.85,-0.478
63.9,-0.477
63.95,-0.477
64,0
64.05,0
64.1,0
64.15,0
64.2,-0.478
64.25,-0.478
64.3,-0.478
64.35,0
64.4,-0.478
64.45,-0.478
64.5,-0.478
64.55,-0.478
64.6,-0.478
64.65,-0.478
64.7,-0.478
64.75,0
64.8,0
64.85,0
64.9,0
64.95,0
65,0
65.05,0
65.1,2.39
65.15,5.258
65.2,7.536
65.25,10.208
65.3,11.064
65.35,11.45
65.4,9.723
65.45,8.406
65.5,7.488
65.55,7.05
65.6,10.296
65.65,13.048
65.7,13.89
65.75,14.72
65.8,17.29
65.85,19.844
65.9,26.314
65.95,33.075
66,37.84
66.05,42.84
66.1,46.398
66.15,49.504
66.2,33.374
66.25,19.152
66.3,39.788
66.35,60.152
66.4,59.041
66.45,57.72
66.5,62.868
66.55,67.694
66.6,71.004
66.65,73.8
66.7,69.906
66.75,64.356
66.8,29.36
66.85,-2.912
66.9,-1.672
66.95,-0.47
67,-0.944
67.05,-1.896
67.1,-1.422
67.15,-0.95
67.2,-0.95
67.25,-0.475
67.3,-0.475
67.35,-0.475
67.4,0
67.45,0
67.5,0
67.55,-0.475
67.6,0
67.65,0
67.7,0
67.75,0
67.8,0
67.85,0
67.9,0
67.95,0
68,0
68.05,0
68.1,0
68.15,0
68.2,0
68.25,0
68.3,0
68.35,-0.477
68.4,-0.477
68.45,0
68.5,4.76
68.55,9.52
68.6,10.741
68.65,11.908
68.7,20.7
68.75,28.73
68.8,26.019
68.85,23.267
68.9,27.094
68.95,30.885
69,30.885
69.05,30.814
69.1,32.832
69.15,34.83
69.2,38.16
69.25,41.062
69.3,37.856
69.35,35.518
69.4,43.45
69.45,50.407
69.5,48.5
69.55,46.728
69.6,50.165
69.65,53.19
69.7,53.312
69.75,53.43
69.8,55.484
69.85,57.514
69.9,59.748
69.95,61.019
70,54.684
70.05,46.99
70.1,25.016
70.15,-1.416
70.2,-1.416
70.25,-1.888
70.3,-1.416
70.35,-1.416
70.4,-0.944
70.45,-0.946
70.5,-0.473
70.55,0
70.6,0
70.65,-0.474
70.7,0
70.75,0
70.8,0
70.85,0
70.9,0
70.95,0
71,0
71.05,0
71.1,0
71.15,0
71.2,0
71.25,0
71.3,0
71.35,0
71.4,0
71.45,0
71.5,0
71.55,0
71.6,0
71.65,0
71.7,0
71.75,0
71.8,0
71.85,0
71.9,0
71.95,-0.476
72,0.476
72.05,2.85
72.1,12.964
72.15,21.696
72.2,16.946
72.25,12.964
72.3,14.229
72.35,15.015
72.4,15.47
72.45,16.38
72.5,19.026
72.55,21.648
72.6,23.296
72.65,25.365
72.7,28.6
72.75,31.32
72.8,32.55
72.85,33.696
72.9,33.618
72.95,33.97
73,34.668
73.05,35.784
73.1,38.07
73.15,39.574
73.2,36.04
73.25,32.802
73.3,34.08
73.35,35.358
73.4,36.464
73.45,37.136
73.5,35.364
73.55,34.101
73.6,33.84
73.65,33.575
73.7,36.888
73.75,40.837
73.8,50.904
73.85,56.736
73.9,27.84
73.95,-0.467
74,32.032
74.05,52.767
74.1,35.77
74.15,21.9
74.2,34.085
74.25,44.805
74.3,24.75
74.35,5.568
74.4,5.082
74.45,4.61
74.5,1.395
74.55,-0.938
74.6,-0.942
74.65,-0.946
74.7,-0.948
74.75,-0.95
74.8,-0.95
74.85,-0.474
74.9,2.832
74.95,5.628
75,7.02
75.05,8.406
75.1,10.208
75.15,11.064
75.2,8.334
75.25,5.592
75.3,5.604
75.35,6.071
75.4,9.28
75.45,12.42
75.5,15.925
75.55,18.9
75.6,19.8
75.65,20.295
75.7,19.8
75.75,19.307
75.8,19.307
75.85,19.307
75.9,17.55
75.95,15.3
76,13.62
76.05,11.45
76.1,4.65
76.15,-1.416
76.2,-0.946
76.25,-0.948
76.3,-0.95
76.35,-0.952
76.4,-0.952
76.45,-0.95
76.5,-0.952
76.55,-0.952
76.6,-0.476
76.65,-0.476
76.7,-0.476
76.75,-0.476
76.8,-0.476
76.85,-0.476
76.9,0.952
76.95,2.38
77,4.7
77.05,7.44
77.1,8.835
77.15,10.208
77.2,11.112
77.25,12.012
77.3,11.986
77.35,11.96
77.4,11.96
77.45,11.96
77.5,11.5
77.55,10.603
77.6,6.99
77.65,4.239
77.7,4.69
77.75,5.616
77.8,3.752
77.85,2.35
77.9,0.948
77.95,-0.477
78,-0.476
78.05,-0.476
78.1,-0.476
78.15,-0.476
78.2,-0.476
78.25,0
78.3,4.7
78.35,8.835
78.4,9.744
78.45,10.208
78.5,10.186
78.55,10.603
78.6,13.86
78.65,16.596
78.7,19.888
78.75,23.532
78.8,26.078
78.85,28.224
78.9,29.04
78.95,28.974
79,29.279
79.05,29.58
79.1,29.212
79.15,28.842
79.2,30.38
79.25,32.4
79.3,35.342
79.35,38.181
79.4,38.25
79.45,38.64
79.5,39.386
79.55,40.128
79.6,40.768
79.65,40.986
79.7,41.814
79.75,42.642
79.8,42.126
79.85,41.713
79.9,43.26
79.95,44.799
80,46.512
80.05,48.195
80.1,50.125
80.15,52.272
80.2,55.664
80.25,59.211
80.3,63
80.35,66.248
80.4,63.124
80.45,60.844
80.5,61.215
80.55,61.752
80.6,59.625
80.65,57.681
80.7,58.656
80.75,60
80.8,58.718
80.85,57.442
80.9,57.75
80.95,58.435
81,60.16
81.05,61.5
81.1,59.892
81.15,58.09
81.2,50.728
81.25,42.069
81.3,21.684
81.35,-0.452
81.4,-1.386
81.45,-1.88
81.5,-1.41
81.55,-1.413
81.6,-1.413
81.65,-1.413
81.7,-1.413
81.75,-1.413
81.8,-0.944
81.85,-0.944
81.9,-0.944
81.95,-1.416
82,-0.944
82.05,-0.946
82.1,-0.946
82.15,-0.946
82.2,-0.473
82.25,-0.473
82.3,-0.473
82.35,-0.946
82.4,-0.473
82.45,-0.473
82.5,-0.473
82.55,-0.473
82.6,0
82.65,0
82.7,-0.474
82.75,-0.946
82.8,-0.946
82.85,-0.944
82.9,-0.473
82.95,-0.473
83,-0.473
83.05,-0.473
83.1,-0.473
83.15,-0.473
83.2,0.473
83.25,1.419
83.3,7.956
83.35,13.89
83.4,14.229
83.45,14.56
83.5,14.982
83.55,15.436
83.6,15.436
83.65,15.855
83.7,15.855
83.75,15.402
83.8,10.944
83.85,6.885
83.9,4.64
83.95,1.876
84,0.944
84.05,-0.474
84.1,-0.474
84.15,-0.474
84.2,0
84.25,0
84.3,0
84.35,0
84.4,2.365
84.45,5.192
84.5,7.939
84.55,10.186
84.6,12.501
84.65,14.322
84.7,14.688
84.75,15.048
84.8,15.436
84.85,16.272
84.9,16.687
84.95,16.687
85,10.968
85.05,5.082
85.1,1.86
85.15,-0.936
85.2,-0.472
85.25,0
85.3,-0.474
85.35,-0.474
85.4,-0.474
85.45,-0.475
85.5,-0.475
85.55,-0.475
85.6,0
85.65,0
85.7,0
85.75,0
85.8,0
85.85,0
85.9,0
85.95,0
86,0
86.05,0
86.1,2.37
86.15,4.74
86.2,9.849
86.25,14.415
86.3,15.213
86.35,15.995
86.4,16.872
86.45,17.706
86.5,19.8
86.55,21.456
86.6,19.756
86.65,19.393
86.7,26.137
86.75,32.19
86.8,32.475
86.85,32.68
86.9,35.096
86.95,37.4
87,39.805
87.05,41.4
87.1,37.8
87.15,34.344
87.2,37.98
87.25,40.643
87.3,41.6
87.35,42.539
87.4,46.805
87.45,50.125
87.5,47.362
87.55,43.092
87.6,23.706
87.65,1.9
87.7,0.474
87.75,0.946
87.8,19.866
87.85,36.267
87.9,27.328
87.95,18.92
88,9.303
88.05,0
88.1,0.464
88.15,0.473
88.2,-0.473
88.25,-0.946
88.3,-0.946
88.35,-0.473
