0,0
0.05,0
0.1,0
0.15,0
0.2,0
0.25,0
0.3,0
0.35,0
0.4,0
0.45,0
0.5,0
0.55,0
0.6,0
0.65,0
0.7,0
0.75,0
0.8,0
0.85,0
0.9,0
0.95,0.509
1,0.508
1.05,1.016
1.1,3.036
1.15,4.545
1.2,5.533
1.25,6.513
1.3,9.462
1.35,12.35
1.4,17.115
1.45,21.735
1.5,28.56
1.55,34.632
1.6,38.472
1.65,41.757
1.7,42.912
1.75,41.757
1.8,21.758
1.85,2.964
1.9,7
1.95,11.569
2,15.616
2.05,19
2.1,20.511
2.15,22.034
2.2,21.33
2.25,21.15
2.3,23.5
2.35,25.85
2.4,27.086
2.45,28.768
2.5,32.13
2.55,35.412
2.6,36.612
2.65,37.35
2.7,38.889
2.75,39.96
2.8,42.144
2.85,43.834
2.9,45.255
2.95,46.761
3,48.138
3.05,49.068
3.1,49.068
3.15,49.068
3.2,51.24
3.25,52.959
3.3,55.062
3.35,56.856
3.4,58.078
3.45,59.276
3.5,58.984
3.55,58.692
3.6,56.42
3.65,54.136
3.7,54.131
3.75,53.988
3.8,52.451
3.85,50.752
3.9,49.324
3.95,47.46
4,46.75
4.05,45.474
4.1,43
4.15,40.42
4.2,40.702
4.25,40.548
4.3,38.544
4.35,36.52
4.4,35.44
4.45,34.71
4.5,34.419
4.55,33.6
4.6,31.808
4.65,30.016
4.7,30.217
4.75,30.418
4.8,30.096
4.85,29.248
4.9,27.938
4.95,27.022
5,27.081
5.05,27.199
5.1,27.258
5.15,26.796
5.2,25.465
5.25,24.076
5.3,23.1
5.35,22.128
5.4,22.224
5.45,22.785
5.5,22.883
5.55,21.574
5.6,9.42
5.65,-1.419
5.7,-1.419
5.75,-1.422
5.8,-1.464
5.85,-1.5
5.9,-1.506
5.95,-1.509
6,-1.509
6.05,-2.012
6.1,-2.012
6.15,-2.012
6.2,-2.012
6.25,-2.012
6.3,-2.012
6.35,-1.509
6.4,-1.509
6.45,-1.509
6.5,-1.509
6.55,-2.012
6.6,-1.509
6.65,-1.509
6.7,-1.008
6.75,-1.008
6.8,-1.006
6.85,-1.006
6.9,-1.006
6.95,-1.006
7,-1.006
7.05,-0.503
7.1,-0.503
7.15,-0.503
7.2,0
7.25,0.504
7.3,0
7.35,-1.008
7.4,-0.503
7.45,-0.503
7.5,-0.503
7.55,0
7.6,0
7.65,0
7.7,0
7.75,0
7.8,0
7.85,0
7.9,0
7.95,0
8,0
